iter,train_token_loss,train_val_loss,dt,tok_sec,epoch
4600,4.6264166831970215,4.642371654510498,142.37284660339355,1841249.9732498263,0
4700,4.622203826904297,4.629124641418457,142.90690422058105,1834369.0350703625,0
4800,4.611685276031494,4.618288993835449,144.18673515319824,1818086.8005747707,0
4900,4.652543544769287,4.609612941741943,144.2863941192627,1816831.0435654786,0
5000,4.594643592834473,4.602997303009033,143.15295219421387,1831216.164123199,0
5100,4.551960468292236,4.593388080596924,142.84253120422363,1835195.706698936,0
5200,4.583291530609131,4.586672306060791,144.24467086791992,1817356.567994367,0
5300,4.602581977844238,4.58079719543457,144.9122428894043,1808984.4913936355,0
5400,4.549888610839844,4.567521572113037,143.99409294128418,1820519.124398341,0
5500,4.575503349304199,4.564817905426025,143.6138153076172,1825339.7101002722,0
5600,4.568068981170654,4.556628704071045,143.50628852844238,1826707.4055646285,0
5700,4.578286170959473,4.548220634460449,156.1908721923828,1678356.7203409493,0
5800,4.504149436950684,4.537042140960693,144.9575424194336,1808419.1800209212,0
5900,4.549187183380127,4.5295000076293945,309.57984924316406,846773.4597095663,0
6000,4.511915683746338,4.520723342895508,156.67343139648438,1673187.3277008107,0
6100,4.494872570037842,4.515133857727051,145.463228225708,1802132.4234138697,0
6200,4.4650468826293945,4.513114929199219,155.9774875640869,1680652.7922325467,0
6300,4.509190559387207,4.505024433135986,146.54135704040527,1788873.8394016651,0
6400,4.545053482055664,4.499206066131592,147.28522300720215,1779839.108416065,0
6500,4.547779083251953,4.489255905151367,145.87879180908203,1796998.7052201484,0
6600,4.479287147521973,4.483104705810547,144.974946975708,1808202.0753828925,0
6700,4.458004474639893,4.475589752197266,146.2392807006836,1792568.9920244159,0
6800,4.4902801513671875,4.468301296234131,148.6518383026123,1763476.3417210514,0
6900,4.461817264556885,4.4645609855651855,145.9813117980957,1795736.7060967842,0
7000,4.4803466796875,4.458076000213623,147.4752426147461,1777545.8127897878,0
7100,4.431786060333252,4.456023693084717,161.6685390472412,1621490.4986764234,0
7200,4.452942848205566,4.4495158195495605,147.05538749694824,1782620.8509731758,0
7300,4.453952312469482,4.441348075866699,147.1238136291504,1781791.7679919363,0
7400,4.413870334625244,4.437720775604248,147.26972579956055,1780026.4010594243,0
7500,4.43450403213501,4.428834915161133,147.51410484313965,1777077.5227138652,0
7600,4.493957042694092,4.4225969314575195,146.55542373657227,1788702.1395482009,0
7700,4.430376052856445,4.417320728302002,147.7038860321045,1774794.19832611,0
7800,4.442707061767578,4.411182403564453,147.94373512268066,1771916.86949515,0
7900,4.432647228240967,4.404843330383301,148.3309268951416,1767291.592435847,0
8000,4.369985580444336,4.407974720001221,150.12741088867188,1746143.4820480244,0
8100,4.391809463500977,4.397984504699707,150.71749687194824,1739307.017702937,0
8200,4.4069647789001465,4.3931779861450195,142.47465133666992,1839934.3149157772,0
8300,4.394900321960449,4.387728691101074,144.8497772216797,1809764.6059808014,0
8400,4.33714485168457,4.381593704223633,144.67263221740723,1811980.579755142,0
8500,4.413086891174316,4.38126802444458,159.3332290649414,1645256.3067880508,0
8600,4.378829479217529,4.376054286956787,143.58210563659668,1825742.830819608,0
8700,4.384920120239258,4.369072437286377,144.72293853759766,1811350.7274584358,0
8800,4.367309093475342,4.364831924438477,145.07675170898438,1806933.2054376693,0
8900,4.355398178100586,4.3586039543151855,145.69377899169922,1799280.6680849113,0
9000,4.3547163009643555,4.361116886138916,144.6981430053711,1811661.1212506674,0
9100,4.329190731048584,4.353201866149902,146.99172973632812,1783392.8512184361,0
9200,4.400148868560791,4.349493503570557,146.81077003479004,1785591.0703137054,0
9300,4.329379081726074,4.3404011726379395,144.4528102874756,1814737.9720637288,0
9400,4.3291544914245605,4.340072154998779,144.54245567321777,1813612.469630766,0
9500,4.352060317993164,4.334270477294922,145.80631256103516,1797891.9800901308,0
9600,4.337359428405762,4.3353352546691895,163.74850273132324,1600894.027288439,0
9700,4.33297872543335,4.325825214385986,162.0485782623291,1617687.7502475425,0
9800,4.3187432289123535,4.324035167694092,147.7806568145752,1773872.2079772586,0
9900,4.309035301208496,4.322500705718994,148.94676208496094,1759984.549717637,0
10000,4.320716857910156,4.317543029785156,148.48756790161133,1765427.2590261432,0
10100,4.317427635192871,4.3135480880737305,146.28052711486816,1792063.5450961217,0
10200,4.330175876617432,4.308631420135498,147.38106727600098,1778681.6505344077,0
10300,4.2737555503845215,4.309278964996338,147.2184658050537,1780646.1884145048,0
10400,4.316276550292969,4.301786422729492,147.2156047821045,1780680.7939144927,0
10500,4.317688941955566,4.303079128265381,147.45330810546875,1777810.232731412,0
10600,4.310646057128906,4.297432899475098,163.35654258728027,1604735.236483952,0
10700,4.304539680480957,4.290175914764404,145.80464363098145,1797912.5593795427,0
10800,4.317434787750244,4.290243148803711,147.28713035583496,1779816.0597377329,0
10900,4.314901828765869,4.287403106689453,146.52419090270996,1789083.4160897022,0
11000,4.298653602600098,4.282620906829834,147.2005844116211,1780862.4948591199,0
11100,4.276096343994141,4.281992435455322,147.2189426422119,1780640.4209619404,0
11200,4.244039058685303,4.277726650238037,148.03481101989746,1770826.7278077253,0
11300,4.25098180770874,4.273046970367432,148.30279350280762,1767626.8518504824,0
11400,4.2760539054870605,4.271939277648926,148.61106872558594,1763960.1292690753,0
11500,4.3062520027160645,4.277430534362793,161.6201400756836,1621976.0722719522,0
11600,4.2450151443481445,4.267459869384766,149.76096153259277,1750416.111898087,0
11700,4.249256610870361,4.262618541717529,149.95503425598145,1748150.7126496723,0
11800,4.255856037139893,4.260550022125244,148.52285385131836,1765007.830124408,0
11900,4.253673076629639,4.25922155380249,147.92108535766602,1772188.1864654287,0
12000,4.252869606018066,4.255985260009766,157.7620506286621,1661641.687309393,0
12100,4.294227600097656,4.256593704223633,149.24120903015137,1756512.17048931,0
12200,4.225367546081543,4.247366428375244,149.56021308898926,1752765.6225257094,0
12300,4.227144718170166,4.250913143157959,149.66177940368652,1751576.1274821698,0
12400,4.250046730041504,4.244564533233643,149.18208122253418,1757208.3580799566,0
12500,4.239109992980957,4.2410383224487305,155.66086769104004,1684071.301210466,0
12600,4.227107524871826,4.236734867095947,151.09515190124512,1734959.703878095,0
12700,4.248467445373535,4.242238521575928,157.8686237335205,1660519.9551400063,0
12800,4.202977657318115,4.2378435134887695,150.18177032470703,1745511.452110467,0
12900,4.232750415802002,4.228338241577148,150.12025833129883,1746226.6779575956,0
13000,4.247231960296631,4.229156017303467,159.8682403564453,1639750.3307443596,0
13100,4.247539520263672,4.22844934463501,151.23820304870605,1733318.6636419958,0
13200,4.186012268066406,4.224836826324463,150.06732940673828,1746842.5741721054,0
13300,4.212290287017822,4.220411777496338,148.8204002380371,1761478.9342099782,0
13400,4.217816352844238,4.222977161407471,150.6047248840332,1740609.401211369,0
13500,4.2009663581848145,4.219988822937012,151.4136791229248,1731309.8890304295,0
13600,4.1887311935424805,4.218020439147949,151.54552459716797,1729803.6395124192,0
13700,4.202901363372803,4.215888977050781,151.31306648254395,1732461.0894079127,0
13800,4.197535037994385,4.208349704742432,151.99923515319824,1724640.2571420057,0
13900,4.153842926025391,4.214845657348633,153.5024642944336,1707751.0853322896,0
14000,4.220126152038574,4.205695629119873,155.74312210083008,1683181.8732276643,0
14100,4.213680744171143,4.206663131713867,153.02133560180664,1713120.5852375596,0
14200,4.204069137573242,4.203630447387695,151.21936798095703,1733534.5564531896,0
14300,4.18013334274292,4.202535629272461,150.88438987731934,1737383.17272677,0
14400,4.224640846252441,4.201235771179199,151.68452262878418,1728218.5120596783,0
14500,4.189269065856934,4.201319694519043,150.2525806427002,1744688.8358169168,0
14600,4.195927143096924,4.1949381828308105,151.4265537261963,1731162.6894315958,0
14700,4.170812129974365,4.198031425476074,150.36320686340332,1743405.2217185243,0
14800,4.158408164978027,4.1936211585998535,151.14736557006836,1734360.3642134022,0
14900,4.208488464355469,4.195013046264648,149.7824192047119,1750165.3491236533,0
15000,4.191849708557129,4.1927103996276855,151.28445625305176,1732788.7245832763,0
15100,4.146580219268799,4.1928324699401855,160.77065467834473,1630546.3240444832,0
15200,4.183860778808594,4.191004753112793,152.15277671813965,1722899.8750750185,0
15300,4.210876941680908,4.1858601570129395,160.67743301391602,1631492.3326992418,0
15400,4.184715270996094,4.189271926879883,151.90720558166504,1725685.091738929,0
15500,4.167474746704102,4.189492702484131,153.43356132507324,1708517.9913448435,0
15600,4.150672435760498,4.181772708892822,152.97341346740723,1713657.2562385348,0
15700,4.210030555725098,4.183478355407715,152.81224250793457,1715464.6492828513,0
15800,4.175228118896484,4.176574230194092,152.18329429626465,1722554.3789955555,0
15900,4.179234981536865,4.176074981689453,153.2738208770752,1710298.591761721,0
16000,4.1741180419921875,4.1780686378479,151.9005298614502,1725760.9320988138,0
16100,4.182208061218262,4.175984859466553,170.257568359375,1539690.7316723426,0
16200,4.174273490905762,4.177680492401123,168.7169075012207,1553750.622166325,0
16300,4.1437296867370605,4.16996955871582,153.71346473693848,1705406.8779766753,0
16400,4.197810173034668,4.170706748962402,151.35931968688965,1731931.6745231529,0
16500,4.1872735023498535,4.171082019805908,150.05922317504883,1746936.9389857545,0
16600,4.169736385345459,4.168706893920898,150.16984939575195,1745650.0159972566,0
16700,4.1568603515625,4.166228771209717,153.68175506591797,1705758.7602871913,0
16800,4.1754631996154785,4.1665215492248535,153.19108963012695,1711222.2429707563,0
16900,4.1674346923828125,4.167304039001465,151.60703659057617,1729101.8009140003,0
17000,4.144284248352051,4.162853240966797,153.8560390472412,1703826.522659336,0
17100,4.140119552612305,4.160951614379883,169.4352626800537,1547163.1811083453,0
17200,4.137518405914307,4.161712169647217,151.93939208984375,1725319.5263871453,0
17300,4.1468377113342285,4.159802436828613,152.29320526123047,1721311.2006562673,0
17400,4.157758712768555,4.160520553588867,152.27127075195312,1721559.153643811,0
17500,4.15841817855835,4.154819488525391,153.11765670776367,1712042.9193892456,0
17600,4.148495674133301,4.154486656188965,153.01871299743652,1713149.9465976532,0
17700,4.156632900238037,4.15366268157959,169.4927215576172,1546638.6850770286,0
17800,4.150600433349609,4.156042098999023,151.9913673400879,1724729.5329177503,0
17900,4.1245012283325195,4.151326656341553,152.21166610717773,1722233.2998800166,0
18000,4.137094497680664,4.154040813446045,154.0391445159912,1701801.1936101485,0
18100,4.109736442565918,4.15242862701416,152.30536460876465,1721173.7792255974,0
18200,4.139895915985107,4.148603439331055,152.3435115814209,1720742.7955334715,0
18300,4.168482780456543,4.151968002319336,167.48046875,1565221.3177842565,0
18400,4.197455406188965,4.150848865509033,152.3144245147705,1721071.401051572,0
18500,4.144131183624268,4.148725509643555,152.449369430542,1719547.9455192918,0
18600,4.175516605377197,4.140635013580322,153.17940711975098,1711352.7524954046,0
18700,4.137153148651123,4.1441264152526855,154.09445762634277,1701190.3220793447,0
18800,4.160694122314453,4.1426682472229,151.31902694702148,1732392.8476739386,0
18900,4.126482009887695,4.1431145668029785,152.30441093444824,1721184.5565840288,0
19000,4.147118091583252,4.142309188842773,152.7996063232422,1715606.5143613236,0
19100,4.167046070098877,4.142036437988281,153.32794189453125,1709694.8981440016,0
19200,4.194096565246582,4.141047477722168,154.5419692993164,1696264.1358107734,0
19300,4.136321544647217,4.138329029083252,171.50068283081055,1528530.3572733365,0
19400,4.097805976867676,4.134969711303711,154.1581153869629,1700487.83576508,0
19500,4.143232345581055,4.13429069519043,154.56914901733398,1695965.8616649443,0
19600,4.123692989349365,4.132637023925781,153.4423828125,1708419.7677008752,0
19700,4.101410865783691,4.137015342712402,153.21779251098633,1710924.0102203093,0
19800,4.134317874908447,4.1328654289245605,153.72490882873535,1705279.9185072484,0
19900,4.11121129989624,4.137336254119873,154.45971488952637,1697167.4471074368,0
20000,4.12475061416626,4.130178451538086,154.3891429901123,1697943.22918671,0
20100,4.1353960037231445,4.131115913391113,153.21016311645508,1711009.2089696706,0
20200,4.1423444747924805,4.133550643920898,154.12592887878418,1700842.95294771,0
20300,4.08231258392334,4.127546787261963,153.85794639587402,1703805.4006356467,0
20400,4.152956962585449,4.12476921081543,154.48546409606934,1696884.5679680351,0
20500,4.090323448181152,4.127801895141602,149.15823936462402,1757489.2350343263,0
20600,4.100251197814941,4.124887466430664,201.60579681396484,1300280.0720154778,0
20700,4.113025188446045,4.12294864654541,152.14872360229492,1722945.7716991717,0
20800,4.161767482757568,4.132577896118164,150.68435668945312,1739689.5454798613,0
20900,4.104811668395996,4.12331485748291,148.69427680969238,1762973.0318101428,0
21000,4.100498199462891,4.124764919281006,149.0471363067627,1758799.306686886,0
21100,4.142660140991211,4.121500015258789,153.36251258850098,1709309.501881853,0
21200,4.153368949890137,4.121627330780029,150.1467227935791,1745918.892684685,0
21300,4.118146896362305,4.1245622634887695,148.64087104797363,1763606.4573073809,0
21400,4.117049694061279,4.124110221862793,148.18835258483887,1768991.9310623333,0
21500,4.193516254425049,4.121524810791016,148.81253242492676,1761572.064720066,0
21600,4.104880332946777,4.118795871734619,149.70135688781738,1751113.052344906,0
21700,4.13489294052124,4.118155002593994,148.43177795410156,1766090.8170288226,0
21800,4.131459712982178,4.12544059753418,149.63030815124512,1751944.5307499263,0
21900,4.103174686431885,4.117953300476074,167.2537326812744,1567343.1964568011,0
22000,4.166409969329834,4.115724563598633,149.81770515441895,1749753.1398562337,0
22100,4.113358020782471,4.115367889404297,154.557466506958,1696094.054363906,0
22200,4.110296249389648,4.114518642425537,159.0869426727295,1647803.3683712021,0
22300,4.089285850524902,4.1157145500183105,172.93810844421387,1515825.5306381013,0
22400,4.091180801391602,4.113576412200928,151.24773979187012,1733209.3713316487,0
22500,4.102480888366699,4.114721298217773,148.6976146697998,1762933.4578239266,0
22600,4.1216325759887695,4.113824844360352,149.14870262145996,1757601.6109595173,0
22700,4.118590354919434,4.113905906677246,149.84464645385742,1749438.5432096408,0
22800,4.081670761108398,4.112949371337891,153.79667282104492,1704484.207568171,0
22900,4.097631931304932,4.108743667602539,150.3891944885254,1743103.9569801104,0
23000,4.1128034591674805,4.1100850105285645,150.12097358703613,1746218.358009888,0
23100,4.094334602355957,4.110769271850586,150.2535343170166,1744677.7621011443,0
23200,4.131155490875244,4.110022068023682,149.34301376342773,1755314.7843611808,0
23300,4.082281589508057,4.109045028686523,148.57077598571777,1764438.5193572666,0
23400,4.097099304199219,4.107604026794434,150.5739688873291,1740964.9352880914,0
23500,4.075626850128174,4.104557037353516,148.76580238342285,1762125.4065121824,0
23600,4.115207672119141,4.105063438415527,150.4654884338379,1742220.111260058,0
23700,4.070118427276611,4.105175018310547,150.38061141967773,1743203.445744853,0
23800,4.096497535705566,4.102153778076172,150.10738372802734,1746376.4505746542,0
23900,4.10116720199585,4.105494499206543,150.59375762939453,1740736.164145172,0
24000,4.11428689956665,4.101963043212891,150.99310874938965,1736132.2127296068,0
24100,4.13723611831665,4.100855827331543,166.54276847839355,1574034.1198543801,0
24200,4.120578765869141,4.107333660125732,151.8542766571045,1726286.5806007949,0
24300,4.090888977050781,4.105174541473389,151.9169807434082,1725574.0518090478,0
24400,4.041906356811523,4.0986552238464355,150.43377876281738,1742587.3507658904,0
24500,4.112961769104004,4.100582122802734,150.88963508605957,1737322.7780058368,0
24600,4.094683647155762,4.099173545837402,152.13704109191895,1723078.075651652,0
24700,4.110227108001709,4.100462436676025,152.1153450012207,1723323.8369074226,0
24800,4.086056232452393,4.0980377197265625,151.9763469696045,1724899.9941578356,0
24900,4.1095194816589355,4.1032185554504395,152.13251113891602,1723129.3826513502,0
25000,4.1152496337890625,4.096712112426758,167.62709617614746,1563852.1812996832,0
25100,4.091190814971924,4.098470687866211,152.00281143188477,1724599.680299147,0
25200,4.073347568511963,4.093839645385742,152.53090858459473,1718628.7188121814,0
25300,4.141087055206299,4.093929290771484,151.5185832977295,1730111.2133875675,0
25400,4.097416400909424,4.095808982849121,154.2525291442871,1699447.0136356188,0
25500,4.055254936218262,4.098418712615967,153.0299186706543,1713024.5005499693,0
25600,4.076851844787598,4.099701881408691,151.49998664855957,1730323.5848337444,0
25700,4.131907939910889,4.090980052947998,150.59900283813477,1740675.5360907326,0
25800,4.08753776550293,4.0913310050964355,170.16291618347168,1540547.176080088,0
25900,4.115047931671143,4.096363067626953,152.24218368530273,1721888.0710609977,0
26000,4.102197647094727,4.090692520141602,152.20308303833008,1722330.4204290195,0
26100,4.111690998077393,4.092936992645264,152.95839309692383,1713825.5357709562,0
26200,4.095240592956543,4.093111515045166,160.13073921203613,1637062.3235110634,0
26300,4.106029987335205,4.091879844665527,152.35137939453125,1720653.9319945916,0
26400,4.117339611053467,4.0918869972229,153.13076972961426,1711896.31230139,0
26500,4.103218078613281,4.089866638183594,152.27746963500977,1721489.0727323398,0
26600,4.076423645019531,4.089141845703125,152.41718292236328,1719911.0689083412,0
26700,4.116619110107422,4.09193229675293,151.34549140930176,1732089.9192897168,0
26800,4.072152614593506,4.0889058113098145,152.41527557373047,1719932.592144864,0
26900,4.074742794036865,4.088634967803955,153.4743309020996,1708064.1333254625,0
27000,4.100223064422607,4.088681221008301,155.37285804748535,1687193.0097332897,0
27100,4.106963634490967,4.086670398712158,152.34613418579102,1720713.173334001,0
27200,4.0765275955200195,4.088191032409668,152.7719497680664,1715917.0934060789,0
27300,4.073873996734619,4.0885009765625,167.1595573425293,1568226.2155243482,0
27400,4.172861576080322,4.087906360626221,152.85801887512207,1714950.919350587,0
27500,4.058543682098389,4.083756923675537,153.46503257751465,1708167.623576348,0
27600,4.056958198547363,4.090924263000488,152.3761749267578,1720373.9372379177,0
27700,4.118395805358887,4.088920593261719,151.67832374572754,1728289.1419571352,0
27800,4.089849948883057,4.088254451751709,151.35836601257324,1731942.5870270287,0
27900,4.121744632720947,4.088015556335449,154.07443046569824,1701411.4490487208,0
28000,4.097638130187988,4.091207504272461,153.7468433380127,1705036.6323533289,0
28100,4.079253196716309,4.0854668617248535,155.35306930541992,1687407.9229463565,0
28200,4.083419322967529,4.089399337768555,152.7085304260254,1716629.7080370833,0
28300,4.064944267272949,4.088286876678467,151.84926986694336,1726343.499904224,0
28400,4.085529804229736,4.087085247039795,152.28772163391113,1721373.1822068726,0
28500,4.110822677612305,4.0849480628967285,151.5512466430664,1729738.3281669845,0
28600,4.119317054748535,4.085897445678711,155.165433883667,1689448.438603527,0
28700,4.093155384063721,4.084704399108887,153.74016761779785,1705110.6686165256,0
28800,4.071175575256348,4.087363243103027,158.91194343566895,1649617.9854859158,0
28900,4.084770679473877,4.088077545166016,154.0534496307373,1701643.167539275,0
29000,4.072044372558594,4.085276126861572,153.0148983001709,1713192.6558272087,0
29100,4.10232400894165,4.085478782653809,155.31635284423828,1687806.8226524459,0
29200,4.0947980880737305,4.086505889892578,153.84721755981445,1703924.2188314567,0
29300,4.070090293884277,4.088099002838135,155.45892715454102,1686258.9032240254,0
29400,4.11506986618042,4.0836944580078125,154.6332836151123,1695262.454960768,0
29500,4.118779182434082,4.0820417404174805,155.34734725952148,1687470.0767311158,0
29600,4.085361003875732,4.09041166305542,156.0690402984619,1679666.8929256143,0
29700,4.0907697677612305,4.087474822998047,153.8393497467041,1704011.3627080398,0
29800,4.102978229522705,4.0889482498168945,157.5186252593994,1664209.54708248,0
29900,4.084690570831299,4.087754726409912,154.280424118042,1699139.741795305,0
30000,4.093900680541992,4.087418556213379,154.46949005126953,1697060.0466991412,0
30100,4.031929969787598,4.087683200836182,154.28566932678223,1699081.9765947945,0
30200,4.0670247077941895,4.090790271759033,155.23290634155273,1688714.1146685425,0
30300,4.117630958557129,4.0894856452941895,156.09288215637207,1679410.3381177057,0
30400,4.062497615814209,4.08931303024292,154.76417541503906,1693828.6867551545,0
30500,4.075924873352051,4.094658374786377,154.77418899536133,1693719.099428501,0
30600,4.0979390144348145,4.094475746154785,154.40106391906738,1697812.1351379312,0
30700,4.111380577087402,4.096837997436523,154.43110466003418,1697481.8678988654,0
30800,4.116161346435547,4.102593898773193,154.8151969909668,1693270.4611375823,0
30900,4.118323802947998,4.096527576446533,153.8074016571045,1704365.3112638833,0
31000,4.071084022521973,4.10367488861084,154.77943420410156,1693661.702202122,0
31100,4.12099552154541,4.106565952301025,154.8290252685547,1693119.2297135817,0
31200,4.094092845916748,4.109498500823975,155.06863594055176,1690503.036993873,0
31300,4.1207098960876465,4.107187271118164,153.7337303161621,1705182.066816996,0
31400,4.153200626373291,4.111254692077637,155.0743579864502,1690440.6595892864,0
31500,4.111704349517822,4.114231109619141,154.8938751220703,1692410.3667327513,0
31600,4.112557888031006,4.118731498718262,154.46972846984863,1697057.4273467995,0
31700,4.1112847328186035,4.130673408508301,152.82273292541504,1715346.8923235333,0
31800,4.180502891540527,4.1312761306762695,171.02861404418945,1532749.3674962989,0
31900,4.103878498077393,4.139866828918457,155.548095703125,1685292.2487737886,0
32000,4.12548828125,4.140610218048096,154.06394004821777,1701527.3004049887,0
32100,4.143369197845459,4.143528461456299,153.4581184387207,1708244.5859954944,0
32200,4.142701625823975,4.143414497375488,154.2956829071045,1698971.70848148,0
32300,4.248196125030518,4.144504547119141,153.52344512939453,1707517.7004988166,0
32400,4.145308971405029,4.141949653625488,155.36046028137207,1687327.6477504838,0
32500,4.153991222381592,4.14120626449585,154.24013137817383,1699583.6145734468,0
32600,4.1226325035095215,4.141760349273682,154.42991256713867,1697494.9712934173,0
32700,4.126900672912598,4.139646530151367,154.13975715637207,1700690.3659129262,0
32800,4.111296653747559,4.13334846496582,156.3725471496582,1676406.7912068476,0
32900,4.126211166381836,4.136082172393799,155.29131889343262,1688078.9078743942,0
33000,4.171404838562012,4.128698825836182,154.30784225463867,1698837.8307267765,0
33100,4.117356300354004,4.130398750305176,156.70204162597656,1672881.8417420306,0
33200,4.084231853485107,4.126663684844971,155.26700019836426,1688343.3032459766,0
33300,4.140397548675537,4.125326156616211,154.71243858337402,1694395.113930878,0
33400,4.11128568649292,4.122714519500732,157.21392631530762,1667434.9794829565,0
33500,4.127272129058838,4.128507137298584,162.07075119018555,1617466.434103099,0
33600,4.127836227416992,4.1237993240356445,156.8920612335205,1670855.73316435,0
33700,4.1276116371154785,4.12220573425293,156.06451034545898,1679715.647200809,0
33800,4.104437828063965,4.121908664703369,156.42499923706055,1675844.6621612147,0
33900,4.127222537994385,4.116970062255859,157.54032135009766,1663980.3559715,0
34000,4.117684364318848,4.122069358825684,160.01272201538086,1638269.7369200557,0
34100,4.111612319946289,4.122573375701904,155.411958694458,1686768.522848223,0
34200,4.117737293243408,4.117884635925293,173.69771003723145,1509196.6379050734,0
34300,4.113921165466309,4.118333339691162,157.33885765075684,1666110.9907247317,0
34400,4.140792369842529,4.116219520568848,155.36880493164062,1687237.0236440864,0
34500,4.125018119812012,4.1180925369262695,320.7898139953613,817183.0543341087,0
34600,4.0981926918029785,4.117532253265381,156.07738494873047,1679577.0898270183,0
34700,4.127685070037842,4.116723537445068,168.65253448486328,1554343.673522011,0
34800,4.110020637512207,4.107917308807373,155.63511848449707,1684349.924057226,0
34900,4.1090087890625,4.113976955413818,157.28092193603516,1666724.7163429763,0
35000,4.134826183319092,4.112879753112793,156.98933601379395,1669820.4263821244,0
35100,4.126121520996094,4.111532688140869,168.15638542175293,1558929.7982501038,0
35200,4.112093925476074,4.110925197601318,155.78818321228027,1682695.0195753747,0
35300,4.093274116516113,4.112135410308838,172.39761352539062,1520577.8933905694,0
35400,4.110821723937988,4.111300945281982,156.36634826660156,1676473.2495578243,0
35500,4.095058441162109,4.1092634201049805,160.80832481384277,1630164.360604259,0
